"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
389e3061,,36,
b9051627,explore,78,84.779
b9219347,query,50,427.142
38ef5d14,query,46,351.134
36c2a17d,welcome,32,44.147
b896f0d6,welcome,13,24.199
38323ae2,query,38,371.744
b9721abb,,67,
39016ffa,query,24,336.128
391bec26,query,61,279.689
38de164d,query,120,364.627
b9721abb,index,21,38.480
38885716,query,36,412.726
b8ce4d69,welcome,50,35.434
386a5ba6,explore,30,96.428
390e5d1b,welcome,13,20.584
379c0a1c,welcome,15,20.776
b95bbe87,query,69,456.298
3856f504,query,79,333.826
35543f9a,welcome,27,38.953
37a2cd8b,query,43,356.034
b8b09a40,explore,22,92.375
38a3c7d8,query,31,404.800
b8e2a647,explore,41,88.650
b80b7d64,welcome,10,29.607
b89f4473,query,74,372.644
3887546a,query,129,494.759
37eb0599,query,65,364.704
386a5ba6,explore,137,130.622
37eb0599,explore,106,64.544
b77eea9a,query,100,426.650
b89b7a52,explore,129,68.259
b92bdce9,welcome,32,30.015
b83a13f7,index,11,92.262
b85b2223,explore,78,132.901
3802712c,query,52,415.218
b7964882,query,35,325.959
39035516,query,27,306.035
39500b6a,query,115,354.654
b70ea5fb,,104,
390d895e,explore,30,117.185
38d7b07c,explore,101,31.027
37d5727a,query,17,413.818
3908aad1,welcome,72,32.121
36c2a17d,,10,
b78b9161,query,172,345.838
b94ae605,query,92,224.509
b8901c65,explore,211,49.979
b91f4de8,query,152,363.118
39448ab1,explore,70,130.324
b86654da,query,132,307.139
b85b2223,index,19,24.224
3889f262,explore,509,116.595
b924f71e,welcome,11,33.992
b842c1a4,query,17,395.122
38de123b,query,17,264.232
37bf6ce5,explore,41,20.083
b7cdbed1,explore,109,98.285
380e324e,query,76,355.975
b8f6e53f,,10,
b92d9cfe,explore,343,43.754
390d895e,query,261,307.864
385880f7,welcome,10,34.087
38720977,index,31,45.507
38c466e6,index,39,51.005
3895646c,index,4,31.089
38a3ae79,query,82,495.247
b8ba63bd,query,257,492.148
b94ae605,index,54,57.098
390e5d1b,welcome,7,24.352
b9721abb,query,96,352.286
b8c6f746,query,17,326.676
387e6511,index,4,56.313
b804cad1,query,266,430.676
b93aeb4d,welcome,36,39.776
b84d8554,index,62,38.230
b81d5589,explore,75,55.428
b8901c65,explore,22,22.117
38cff809,query,131,395.812
b81e6b1f,explore,85,114.777
390f707f,welcome,7,21.597
38717e29,explore,22,80.428
b7f9396d,welcome,7,28.505
b83257d7,query,29,212.721
381e162e,welcome,7,31.597
b852ed16,query,91,336.150
38631bbe,query,98,421.113
b911df8e,welcome,19,27.806
b8ecd29f,query,198,367.562
389c6cf3,index,49,44.538
b92465d5,welcome,35,30.006
b8f63b0b,,12,
38e5123b,welcome,25,17.387
b89c60d2,explore,60,136.915
b8924d23,query,33,443.439
b9117f9e,query,72,368.771
390f707f,welcome,34,19.430
b92465d5,query,111,469.952
394b75ed,query,163,470.476
3942b00b,welcome,14,28.870
b83285b5,explore,43,32.372
389f501e,explore,22,84.859
392053ac,query,19,428.759
b83e6c46,query,336,316.254
b884458d,explore,198,135.433
3816e46d,explore,52,86.289
b915b7fc,welcome,10,22.580
389a6308,query,97,363.974
b857b5e3,query,135,412.295
370e3459,welcome,7,26.015
389073a9,query,17,298.302
3885e011,explore,168,132.972
b8f0962d,query,53,361.530
3917268e,query,162,444.990
b916b847,query,24,268.424
b8c5530a,query,20,394.191
390e1025,welcome,13,24.473
3942b00b,explore,34,160.912
b7a9727b,query,73,455.148
38765ab1,explore,317,35.251
b89f4473,query,17,371.756
36b0ec8e,,94,
b896f0d6,explore,29,55.586
b962874b,explore,237,94.374
b8069d21,query,35,441.007
b8a7b0a3,query,64,361.611
b812fc1f,explore,37,83.832
b802f2cb,explore,128,159.486
b80b7d64,query,21,414.580
b8aa8457,explore,68,110.885
b8f63b0b,explore,84,132.699
b8dba31e,query,31,481.235
39035516,explore,22,84.578
b6a076f7,explore,164,73.813
b8069d21,query,110,404.953
b8e6533d,query,375,515.491
374be1fd,index,54,61.747
b7ed8a0e,query,44,333.531
b8d3996f,query,54,293.796
b83257d7,welcome,110,39.122
3887546a,welcome,12,36.884
389c3fbf,welcome,13,48.354
38c3a6cd,,57,
39244a12,query,217,462.464
35e641d4,index,4,55.866
38c65460,explore,38,130.178
b83d2de5,welcome,68,45.762
b90674aa,query,145,359.347
38c46204,explore,22,151.183
390246be,query,156,339.031
b85b2223,query,123,384.520
3917268e,query,42,350.931
b8f92757,query,226,275.353
38ac5311,explore,22,92.688
b821fed6,index,7,55.151
b7008ba3,query,78,352.003
39211f19,query,67,489.897
b983466d,query,173,351.079
b90406b6,explore,49,98.419
b802d077,explore,141,121.856
38cf3752,welcome,111,33.096
389e3061,query,272,417.552
388b3a69,explore,106,99.679
38b7b131,query,92,347.813
38885716,explore,283,110.814
38085a47,explore,270,72.203
389a6308,query,28,369.298
391a8556,query,80,322.674
38717e29,explore,82,113.901
38b663b2,query,302,467.966
390f8ce1,explore,302,63.407
38765ab1,query,17,243.093
38a3c7d8,explore,78,43.276
b78b9161,query,70,472.755
b89c60d2,query,17,477.438
b93c4db5,query,68,467.393
b79d6170,welcome,7,32.397
392b1835,welcome,59,29.231
b83257d7,explore,130,112.213
391587f7,explore,52,130.469
390246be,welcome,57,21.098
396b35fd,query,38,412.311
b8f94067,,24,
35543f9a,query,493,342.139
b896f0d6,query,82,354.096
3867821c,query,93,357.998
b8f94067,index,12,67.676
b8f92757,index,9,50.564
38346aef,explore,24,147.738
b8e586de,index,10,40.177
b8dfa8ea,explore,399,131.754
b7f15888,query,72,366.316
38c57123,,51,
b927dc4a,query,26,317.233
b915b7fc,query,17,513.027
b78b9161,index,4,35.503
38cff809,explore,39,94.086
b7ddbdfa,welcome,50,24.913
3942b00b,explore,230,76.189
3856f504,query,50,342.603
38de123b,query,17,332.368
b849771b,query,43,279.785
b7f9396d,welcome,18,22.123
b7f15888,query,268,341.737
b8a3b16b,welcome,12,28.025
3917268e,query,78,351.765
36a79d2b,query,17,493.608
39015c1a,,112,
b8924d23,welcome,7,37.085
37c1aa18,,89,
381e162e,welcome,7,23.342
390246be,welcome,27,30.079
391d1347,welcome,75,12.183
b8a8eddc,welcome,99,29.927
379c0a1c,explore,88,153.860
388d02e8,query,107,385.711
3895646c,,10,
3908aad1,query,17,425.919
b90674aa,welcome,91,40.323
3917cace,welcome,7,33.294
358f4768,query,79,389.249
378adfcf,index,8,26.851
392c2881,welcome,70,13.442
387e6511,explore,72,133.292
b74f3339,query,260,366.166
b7ddbdfa,explore,85,92.757
b9007e9e,explore,91,70.303
b917fd2e,query,140,534.625
b8383b21,index,7,33.903
b7ddbdfa,explore,161,60.159
38ae0b63,welcome,7,40.953
b89448ed,welcome,7,34.978
38acef48,explore,43,82.746
3909fcb4,welcome,15,33.718
37d5727a,,10,
38346aef,query,26,337.436
b79d6170,welcome,114,32.004
b6f5804d,query,40,251.290
b79d6170,explore,22,52.531
b8eb316f,query,62,388.002
b6abe36a,explore,161,43.472
b90406b6,query,93,348.943
38980291,welcome,7,14.819
b90406b6,index,21,71.163
396b35fd,index,38,50.782
b8a4f47e,query,181,486.013
b931a4ef,welcome,17,38.124
b8714d14,explore,60,104.949
377e4907,welcome,81,24.929
b87d0584,query,17,333.883
36b27679,,61,
b931a4ef,query,17,375.201
b93dd894,query,60,448.689
3843297f,explore,206,166.195
393abff5,explore,207,148.759
380b029e,,10,
b790c673,index,10,42.097
b8f94067,explore,22,183.982
38631bbe,explore,60,44.624
b89448ed,query,20,479.936
b6a076f7,query,112,435.845
b8dfa8ea,query,116,358.776
390d7bef,query,65,430.733
b9007e9e,,58,
b91c0134,welcome,79,24.162
b8c9549b,explore,51,129.772
38717e29,explore,30,135.330
b8a3b16b,query,21,331.164
b8a4f47e,welcome,7,42.927
b83d2de5,query,56,409.130
38980291,query,67,377.080
38885716,explore,29,161.220
39016ffa,welcome,43,27.954
3889f262,explore,109,115.923
b90674aa,query,17,319.722
38c65460,query,92,354.258
b983466d,explore,68,190.403
36f82cd3,query,100,397.225
b8a8eddc,explore,67,135.782
38601037,query,31,383.712
b9885d9d,query,26,392.900
b94ae605,explore,189,144.166
b9129922,query,88,334.426
3843297f,query,99,515.818
b8aa8457,query,27,459.465
38d0d557,query,17,396.047
37b4e37c,welcome,7,39.566
b804cad1,query,17,415.687
b917fd2e,explore,60,70.496
b93aeb4d,welcome,17,30.945
b99b6e47,explore,86,65.811
392de0eb,welcome,7,30.519
38d0de9a,query,53,194.920
b7cdbed1,welcome,7,21.175
b8a7b0a3,query,17,332.084
38e3440e,welcome,7,32.694
36c2a17d,index,9,49.102
b86654da,query,17,307.706
37edb6b8,explore,22,154.073
b87d0584,explore,319,85.345
b7cdbed1,query,61,419.995
38a3ae79,explore,332,109.260
b7dad730,welcome,18,22.854
38a9bf72,query,17,451.794
b783aac0,query,18,363.746
b7f37d19,query,103,453.099
b8f63b0b,query,43,520.532
37823f06,query,64,381.736
b7b6f838,query,104,404.266
b857b5e3,query,51,373.476
3819acb6,query,17,340.193
391bec26,,10,
b89ec9cf,query,123,387.103
b924f71e,query,17,307.243
383dde3e,explore,82,135.292
38a9bf72,explore,93,135.174
b8eb316f,query,56,247.263
37efaa30,index,9,15.717
b6969284,query,35,480.589
b87903ac,,45,
b7ed8a0e,,63,
b8efd34b,welcome,12,28.073
37485290,explore,101,134.114
3917cace,,36,
b8a7b0a3,explore,106,142.581
38a86301,explore,87,91.206
b7ed8a0e,index,51,66.810
3950564d,query,208,349.472
39448ab1,welcome,40,35.670
b7f37d19,explore,71,88.931
37b4e37c,welcome,46,38.263
b6a3dff8,explore,271,189.068
38085a47,query,52,306.598
3842a1a0,explore,98,120.228
b821fed6,query,257,493.374
b8268b46,query,43,477.789
3786edc6,explore,417,51.590
b6a3dff8,,112,
370e3459,query,63,400.868
38d2d781,,238,
38d2d781,,10,
38d7b07c,explore,134,114.404
b8aa8457,query,189,330.067
3797d6a7,query,65,366.400
b8ef6134,,10,
b85b2223,welcome,138,21.171
362f6947,welcome,11,21.294
374f8900,explore,55,131.997
b809a4da,welcome,11,53.622
b7ddbdfa,query,222,339.459
3797e298,query,38,326.722
b812fc1f,welcome,60,27.238
37a2cd8b,index,32,74.175
3981c18d,explore,186,78.115
b92d462a,,81,
b7979420,welcome,21,35.819
b8f47e76,query,17,376.675
37a2cd8b,explore,62,119.674
370e3459,,82,
3823b826,explore,237,63.668
b950ab3c,query,205,376.470
38a3c7d8,welcome,7,40.484
b84d8554,welcome,23,32.614
b8383b21,welcome,23,18.584
392f1857,query,54,331.926
b8992f5d,query,107,450.421
3856f504,,194,
b932eebf,index,36,38.586
389c6cf3,query,138,306.661
b812fc1f,welcome,7,13.154
37d5727a,welcome,86,21.210
390f8ce1,query,56,354.359
3981c18d,explore,196,157.063
3889f262,explore,162,70.217
37485290,explore,22,14.566
b917fd2e,index,17,53.462
3887546a,query,146,445.096
b94ae605,welcome,30,32.371
b8f0962d,index,36,56.340
3895646c,index,4,65.272
b783aac0,query,17,373.463
3903216a,explore,168,164.140
b8268b46,query,73,300.971
b8aa8457,index,76,53.783
370e3459,,120,
38acef48,explore,263,77.086
3819acb6,query,199,250.280
386a5ba6,query,144,310.340
b77eea9a,query,17,483.089
3942b00b,welcome,26,35.356
38ae0b63,,44,
b8c5530a,welcome,22,16.031
37efaa30,explore,58,133.492
b842c1a4,,66,
b8515a47,query,19,452.976
b8f6e53f,query,81,323.360
37eb0599,query,120,436.592
b88bb94b,welcome,7,19.930
b83a13f7,query,25,341.821
b77eea9a,query,276,442.632
3895646c,welcome,28,45.457
b74f3339,query,35,446.078
385b91a0,explore,30,152.158
37d5727a,explore,22,132.945
b81e6b1f,explore,207,138.671
b6abe36a,,74,
38a3ae79,query,17,242.304
b83d2de5,query,17,421.356
3948d582,welcome,48,24.041
38bf03ee,welcome,20,27.120
b90406b6,welcome,39,35.991
38db4fae,explore,150,77.491
37eb0599,,10,
b855bc24,welcome,28,41.135
3948d582,welcome,47,33.237
b74f3339,explore,128,119.980
387e6511,welcome,44,21.255
390e5d1b,welcome,23,31.811
b827702c,query,109,400.843
38631bbe,query,189,392.172
b81d5589,query,56,348.132
377e4907,query,39,351.424
38ae0b63,query,356,397.405
b8dba31e,explore,22,146.039
390e5d1b,explore,106,173.861
b896f0d6,explore,145,44.721
b8ba1a52,query,24,340.075
385880f7,explore,22,115.563
b915b7fc,query,44,469.037
3970903c,explore,194,25.529
38d32429,,10,
b8982982,explore,112,121.092
b7b6f838,,39,
392053ac,explore,139,131.431
b9219347,welcome,7,41.947
378adfcf,query,40,409.224
b58346af,explore,473,124.483
b92465d5,query,103,430.356
b8a3b16b,,52,
3885e011,explore,415,97.816
3802712c,index,13,38.472
b8ba63bd,query,113,504.087
b7434a1c,explore,31,139.722
b809a4da,explore,66,95.727
b860b8ce,explore,59,107.018
b8e6533d,explore,221,124.064
38de123b,explore,586,133.927
38afc586,explore,22,121.055
3882f4f1,query,37,316.127
b8dfa8ea,explore,22,124.261
38e48b29,explore,22,117.718
b9051627,welcome,26,32.194
b6969284,index,10,41.008
39211f19,welcome,52,26.311
b7964882,index,14,49.783
b8f3aa35,explore,45,72.699
b813a978,explore,79,186.994
36f82cd3,welcome,7,32.246
38323ae2,explore,182,70.176
391d2550,explore,287,120.992
b9158040,explore,342,131.243
391d2550,explore,74,189.775
38085a47,welcome,70,27.452
36a79d2b,explore,33,175.665
b931a4ef,query,107,318.841
39211f19,welcome,29,21.890
b8dba31e,explore,227,153.507
38a9bf72,welcome,9,23.538
b8f47e76,explore,183,69.686
39015c1a,explore,142,153.176
b8b7106c,query,34,381.415
3970903c,explore,96,81.685
38de123b,explore,87,89.359
b8901c65,query,17,452.049
3942c139,query,76,339.156
393cb3c5,explore,134,117.757
b932eebf,query,63,393.912
b809a4da,welcome,71,53.429
b91545dc,query,175,326.470
36a79d2b,welcome,38,20.242
b85b2223,welcome,24,38.805
38ef5d14,explore,66,48.511
b83285b5,explore,78,113.531
390f8ce1,welcome,69,36.304
b90cf171,query,67,472.724
b917fd2e,explore,35,102.854
b8b09a40,query,88,421.462
38601037,query,102,338.716
b89448ed,query,96,413.139
b8ef6134,,13,
38c65460,query,36,297.142
b7964882,welcome,27,33.618
b8f92757,welcome,11,20.723
389073a9,index,12,49.275
37c1aa18,query,115,417.815
b8031bf9,query,17,324.675
b8982982,,74,
390246be,query,197,413.783
390f707f,query,99,293.935
36c947e5,explore,114,143.848
b7434a1c,query,139,306.672
b8e586de,query,57,505.184
38765ab1,query,212,294.924
38d0d557,explore,124,114.909
b8e586de,explore,28,171.425
b7b6f838,query,17,364.826
3865afa7,,61,
380b029e,index,28,44.832
391587f7,explore,658,146.041
3766a4dd,query,21,320.731
35543f9a,query,17,393.354
3908aad1,query,85,333.326
374f8900,query,21,310.271
38a46750,index,6,84.249
b7cdbed1,explore,328,140.565
38984925,query,347,334.398
b8e6533d,,136,
389c3fbf,explore,35,152.563
b8c6f746,query,17,309.475
b9219347,query,391,416.278
377e4907,query,89,371.194
b91c0729,explore,31,157.193
39185173,explore,184,96.102
38d0de9a,query,17,497.766
b787c692,welcome,23,38.318
389e3061,query,63,370.870
b8714d14,query,174,370.544
b8b09a40,,15,
388d02e8,query,210,377.921
b76e9187,,76,
38516867,,16,
b7434a1c,query,148,327.079
38491a2a,welcome,53,34.561
b7979420,explore,200,54.036
38601037,query,49,402.752
b91c0729,explore,121,66.441
381d7dd1,explore,22,138.453
36a79d2b,query,40,347.086
3909fcb4,query,17,324.040
b9256e5f,explore,22,138.327
b8f94067,explore,52,102.835
b8383b21,query,40,314.625
b787c692,welcome,7,28.972
b915b7fc,welcome,8,12.311
37c1aa18,query,273,346.069
b962874b,welcome,7,29.808
3942c139,index,61,36.044
b8924d23,index,42,53.508
b79d6170,welcome,15,41.633
3786edc6,explore,58,87.278
389a6308,explore,24,133.955
b8ef6134,query,35,301.697
38d0d557,query,81,302.138
b851a1d5,explore,37,137.336
b7a9727b,welcome,58,15.380
b92d835c,welcome,14,36.221
38de164d,explore,31,75.642
b8ba63bd,query,40,285.250
b91c0134,explore,169,106.599
37c1aa18,query,52,467.948
b8b09a40,explore,183,123.544
37823f06,,27,
b787c692,explore,41,109.222
391a8556,explore,191,117.847
39185173,query,56,371.340
392b1835,welcome,59,34.983
39448ab1,explore,77,157.627
b92465d5,query,59,446.211
b787c692,query,19,468.245
38b663b2,query,117,342.445
3942c139,welcome,7,24.449
38e3440e,welcome,11,33.146
b827702c,welcome,31,27.222
b812fc1f,welcome,7,24.274
b89448ed,explore,87,158.281
b7ed8a0e,query,17,435.829
380e324e,query,17,436.405
b90674aa,welcome,10,33.575
b8982982,query,72,416.126
b950ab3c,explore,44,89.038
b855bc24,explore,52,98.458
3948d582,query,21,357.967
389073a9,query,35,389.692
38de123b,query,24,462.308
391b468b,explore,146,16.800
b89f4473,welcome,99,49.985
389c6cf3,explore,59,97.503
38631bbe,query,101,260.941
b84ff761,explore,22,79.349
38e5123b,query,40,348.591
38717e29,explore,283,165.414
b93c4db5,explore,22,132.515
3819acb6,welcome,84,30.635
b8e586de,query,17,326.589
388d02e8,explore,76,112.056
b9721abb,query,17,349.468
b8dba31e,explore,183,136.538
b81e6b1f,,65,
b882dce4,query,149,459.313
b8ecd29f,,10,
38800455,query,17,356.349
b99b6e47,explore,24,109.308
3766a4dd,welcome,8,35.341
390b6e97,,10,
b89b7a52,explore,413,106.776
37efaa30,explore,30,111.071
b860b8ce,query,17,341.400
b852ed16,,30,
37a2cd8b,index,12,56.640
b916b847,query,141,291.888
b852ed16,welcome,28,34.420
b809a4da,explore,63,86.681
b855bc24,query,17,343.081
b93dd894,query,59,347.943
b802d077,index,4,39.974
b85ca13c,query,17,402.051
b8e2a647,welcome,59,37.101
b9256e5f,explore,73,185.254
b8939781,query,93,432.119
38c534ba,query,45,486.472
38c65460,query,32,369.339
37bf6ce5,query,138,450.520
38984925,query,17,404.582
389a6308,query,17,432.034
37a2cd8b,query,71,411.568
b94ae605,explore,22,132.445
370e3459,,95,
362f6947,query,77,364.515
3942c139,explore,149,89.257
b8dba31e,explore,27,157.215
386a5ba6,explore,106,124.849
b802791b,query,43,419.407
392f1857,query,91,322.942
374f8900,query,17,478.869
36b0ec8e,query,17,436.254
380cf7b4,explore,22,67.384
391587f7,explore,168,103.798
3886474c,explore,45,101.172
39035516,explore,77,128.573
b8f0962d,explore,69,165.128
358f4768,query,17,402.730
b89f4473,,15,
b78b9161,,38,
b89448ed,explore,145,93.852
38a46750,query,17,387.257
38a3ae79,query,17,286.686
b894f0c7,query,122,329.245
b8e586de,query,82,405.759
b8ba1a52,welcome,51,24.067
38c466e6,explore,156,102.534
3836208a,query,48,318.452
b9721abb,explore,22,144.065
38d7b07c,explore,540,77.498
3865afa7,query,19,364.383
b80018bd,query,223,465.483
37823f06,query,27,350.715
b92d9cfe,explore,70,32.869
b9051627,query,45,395.077
b8ef6134,explore,68,183.090
b96982b1,query,109,379.571
b8f94067,explore,76,115.622
3886474c,welcome,23,25.735
38de123b,query,123,316.272
38800455,welcome,21,39.911
39448ab1,query,262,424.476
b90cf171,explore,22,84.003
b8c9549b,explore,129,84.508
b8b97ca4,explore,86,82.464
37edb6b8,explore,234,59.783
b7a5adc0,welcome,25,32.591
38d9d675,explore,74,70.887
b8f94067,query,17,404.451
3766a4dd,query,144,353.343
b8325408,query,59,352.895
38713c1f,query,225,428.223
b8549d65,,41,
37b4e37c,query,79,472.438
3802712c,query,59,527.125
3948d582,query,469,366.194
b8ba63bd,welcome,60,36.038
386152e9,welcome,31,17.557
38d0de9a,query,126,365.241
b8f0962d,explore,188,30.391
b93aeb4d,explore,173,130.018
b91c0134,explore,147,140.693
3887546a,welcome,7,40.123
b9007e9e,query,131,360.946
b931a4ef,explore,317,90.063
3917268e,query,113,471.916
38b42380,welcome,16,27.974
3887546a,index,6,36.393
38516867,welcome,8,29.384
35543f9a,explore,22,9.189
38d32429,welcome,11,25.248
b58346af,explore,465,88.100
390c55bc,query,53,442.652
b81b3b82,query,184,378.504
b8939781,explore,22,32.055
b812fc1f,query,31,230.710
390c9297,query,17,367.273
b917fd2e,query,17,369.783
3802712c,explore,388,32.251
38346aef,query,17,409.397
36b27679,query,17,462.578
37485290,query,140,451.536
b911246e,query,26,413.149
38857e4b,,63,
b8383b21,welcome,88,31.319
391587f7,query,36,334.101
3882f4f1,query,173,360.572
b8714d14,welcome,121,38.344
b8f92757,index,16,68.472
b8f6e53f,index,27,57.969
b87d0584,query,53,359.132
b8d5a408,query,17,309.033
38d2d781,index,4,37.522
37b4e37c,explore,22,77.556
b9256e5f,query,274,373.377
38c3b179,query,17,406.026
3904fd41,query,63,315.067
b9007e9e,query,193,404.587
b89ec9cf,query,110,406.651
b78b9161,index,15,38.129
b7964882,explore,216,170.700
38d99f08,query,36,312.772
391d2550,explore,140,35.592
b8a03570,query,123,436.614
b8ecd29f,query,214,365.274
373d3202,query,30,306.104
b85ca13c,index,31,91.991
b916eb9a,query,59,370.270
380b029e,explore,44,176.660
b842ae26,query,17,426.142
b931a4ef,explore,63,111.288
390135b5,query,101,263.389
b8f63b0b,query,17,511.797
37c41fa9,explore,22,116.795
38717e29,welcome,40,39.557
b9051627,query,83,419.444
378adfcf,query,31,434.414
38d0d557,explore,53,111.086
390c9297,query,104,426.811
b90b1b43,welcome,56,12.810
3908aad1,welcome,11,25.543
b92465d5,explore,79,70.336
36b0ec8e,,10,
b83e6c46,welcome,10,19.231
38b42380,explore,46,168.651
b783aac0,explore,135,70.947
38d9d675,,10,
b9129922,query,270,391.192
38a3c7d8,query,27,346.440
b8dba31e,explore,204,53.301
b821fed6,explore,47,129.446
391d2550,welcome,23,25.838
b962874b,,32,
3895646c,welcome,22,34.313
38db4fae,explore,127,107.600
37b4e37c,welcome,9,29.365
b8325408,welcome,7,31.676
b7008ba3,explore,46,115.295
b8992f5d,query,21,360.614
38980291,explore,22,115.445
b927dc4a,,45,
b6a3dff8,,10,
38b3f239,explore,226,134.968
38323ae2,explore,374,99.448
38c466e6,explore,54,119.069
b8c6f746,welcome,36,39.224
392c2881,welcome,11,38.702
38ae0b63,explore,22,163.388
38885716,query,203,351.077
3970903c,explore,190,82.045
378adfcf,explore,42,85.403
b91c0134,explore,276,83.665
390f707f,explore,146,165.473
38d0d557,query,17,334.127
38765ab1,index,9,50.781
b8f63b0b,query,36,351.888
b953da19,index,21,76.955
3917268e,welcome,24,32.493
b9051627,,173,
b89b7a52,explore,268,82.270
b8eb316f,explore,187,89.776
38491a2a,welcome,58,30.024
b74f3339,index,14,74.045
b8268b46,query,56,313.379
390cc8b3,explore,29,151.030
b91f4de8,welcome,28,34.395
b7a2c6eb,explore,22,77.977
b89ec9cf,welcome,84,37.289
b83285b5,explore,49,170.247
b8f3aa35,welcome,140,40.162
389073a9,query,52,350.143
b84dc3e6,index,5,33.011
b84ff761,,43,
3942b00b,explore,61,74.594
3786edc6,query,25,422.057
37be0f14,explore,199,126.012
b8924d23,query,101,411.431
37b4e37c,query,79,253.500
b804cad1,query,121,398.562
b8ef6134,query,17,428.853
38c65460,explore,238,103.464
b99b6e47,explore,131,68.843
390d7bef,query,164,416.676
b8c9549b,query,64,333.259
b8275132,query,97,423.778
b9219347,explore,315,90.517
b8b47609,welcome,120,26.736
389073a9,query,83,478.530
b860b8ce,explore,195,118.679
39244a12,query,94,351.647
36a79d2b,index,6,56.641
b8939781,index,4,54.460
38b3f239,query,38,353.090
b7a5adc0,welcome,106,25.426
b9158040,explore,142,46.772
b88bb94b,explore,156,123.603
396389c4,explore,73,99.409
b851a1d5,query,86,331.849
3942c139,explore,35,86.724
b7f15888,query,260,374.682
b827702c,welcome,16,25.460
392caf1a,explore,269,163.947
b8515a47,index,10,32.396
3885e011,explore,30,91.026
38346aef,welcome,83,31.085
b8c6f746,query,150,362.881
b860b8ce,query,43,374.914
38713c1f,index,13,52.597
b93b28d7,welcome,18,43.026
38333ce3,explore,143,107.573
b8714d14,explore,22,108.553
3886474c,index,10,56.472
38a3ae79,explore,108,80.279
b8f92757,,78,
391587f7,query,29,347.320
37d5727a,query,74,423.728
385880f7,explore,71,153.630
38bf03ee,explore,231,71.528
b7008ba3,explore,31,125.503
38d99f08,welcome,7,23.786
b84d8554,explore,22,113.721
b882dce4,query,106,251.850
b842ae26,query,145,387.706
b8383b21,query,19,351.666
b8ba1a52,welcome,7,32.989
38d9d675,welcome,114,24.109
3942c139,welcome,7,37.135
b8268b46,explore,190,95.271
b8ce4d69,index,6,61.832
358f4768,welcome,86,27.398
b85ca13c,explore,201,110.542
b93aeb4d,query,107,381.038
b81d5589,explore,37,73.048
b7cdbed1,index,11,63.539
38765ab1,index,11,34.040
389073a9,query,114,487.696
b9130c05,query,137,297.073
38601037,query,31,368.008
392caf1a,welcome,18,26.522
37698621,explore,22,53.491
38d32429,welcome,78,27.698
b89448ed,welcome,35,39.082
3948d582,query,34,424.998
b80b7d64,explore,42,136.302
b6abe36a,query,103,320.980
b92d462a,explore,167,86.375
b87d0584,query,28,409.603
b94ae605,welcome,18,47.252
3802712c,index,28,49.694
b8982982,query,80,347.005
b8c22876,query,113,399.576
b90674aa,query,116,354.360
36f82cd3,welcome,95,39.473
b91c0134,query,55,400.834
39211f19,welcome,32,14.552
b932eebf,welcome,58,14.499
b882dce4,explore,35,65.149
b802f2cb,explore,73,171.586
b909c26c,explore,54,86.078
b7a9727b,welcome,39,41.508
b90b1b43,query,105,402.411
b8939781,query,112,395.628
b825d13a,welcome,38,26.021
b91545dc,explore,36,125.903
389f501e,welcome,29,47.352
b79d6170,explore,64,135.434
b855bc24,query,17,445.004
b825d13a,query,73,369.201
b7a2c6eb,query,126,437.784
37efaa30,,10,
b7c35ec2,explore,174,144.997
385880f7,query,156,368.415
b8924d23,query,72,409.311
b80e1131,welcome,85,21.894
38b42380,welcome,117,43.072
35879bc3,explore,41,144.052
b8e2a647,,113,
39185173,,82,
38cff809,explore,25,94.942
b95bbe87,query,17,402.819
38b7b131,welcome,50,18.677
3583d69f,query,109,467.746
b84d8554,explore,31,39.220
36b0ec8e,welcome,38,17.321
39185173,explore,22,117.929
3949d1bf,query,190,366.275
b917fd2e,query,143,357.507
38a275ed,,38,
35543f9a,query,20,330.795
b821fed6,index,35,59.325
3885e011,,65,
391aaf9b,welcome,13,27.108
b783aac0,welcome,7,28.038
37b4e37c,query,215,274.390
b931a4ef,,37,
38b42380,explore,219,73.241
380e324e,explore,55,144.255
b95bbe87,query,39,337.995
3909fcb4,query,48,405.927
b8f94067,index,4,47.901
b8c9549b,explore,40,169.314
b950ab3c,welcome,68,31.995
b8c6f746,query,87,335.831
b8275132,index,4,52.676
390246be,query,93,335.729
b9007e9e,query,17,321.216
b7964882,explore,54,78.063
38333ce3,,47,
b83257d7,welcome,9,38.952
b90cf171,query,17,318.692
b882dce4,explore,22,71.774
37efaa30,query,17,425.172
391d2550,query,17,444.038
36c2a17d,query,266,429.575
38a9bf72,welcome,7,18.915
b89c60d2,welcome,7,21.552
b8714d14,query,102,497.920
380cf7b4,query,109,367.467
b8901c65,explore,77,71.611
b8a3b16b,query,40,323.159
390d7bef,query,51,353.210
36c2a17d,query,53,493.764
b8714d14,explore,105,96.910
b813a978,welcome,55,27.654
390e1025,index,38,81.329
b8aa8457,explore,127,77.008
38631bbe,query,21,369.774
b931a4ef,explore,22,113.190
b8d3996f,query,103,398.806
392de0eb,explore,22,50.086
b6a3dff8,query,76,351.356
3886474c,query,64,405.104
b827702c,explore,104,185.097
b58346af,explore,61,49.220
b6abe36a,index,4,51.884
b9129922,welcome,52,34.784
38d32429,explore,22,100.264
3904fd41,explore,34,55.488
3981c18d,query,17,348.219
b896f0d6,query,17,410.148
