"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
3869f186,query,261,429.937
383f50cb,,43,
b835f7f1,,53,
b85b9a21,welcome,31,29.562
38aced5b,query,29,345.780
38646fee,query,17,348.030
38ac031d,,86,
37ad4bb0,query,86,361.266
3929d239,query,140,284.367
37ad4fb0,query,17,267.714
b7e70050,query,17,452.310
b89e37f8,,10,
38aced5b,explore,122,149.674
b906336c,explore,275,146.966
b86ad2f3,,14,
38aebd9d,query,56,263.372
38487cd6,index,4,45.394
38f600f4,query,69,293.724
39000f3d,index,4,48.480
b72c3ec0,explore,456,147.735
b8ecd5a1,explore,40,121.392
3865a60f,query,202,315.120
380270e6,query,96,430.342
b8887cef,explore,91,226.176
b8958c60,explore,22,88.236
3794d5b0,index,4,57.584
b906d980,query,29,421.663
b83463f3,query,73,491.159
3803d365,welcome,17,36.306
b8e14c8d,query,282,410.828
b8b16108,,44,
37428674,query,42,325.581
398b9355,query,72,411.844
b85b9a21,explore,251,164.287
b8983416,query,58,467.881
b879de94,explore,544,137.761
38cc91c1,explore,46,117.711
37a84561,,158,
b854a083,query,140,318.192
b81bc207,index,17,60.580
374e965b,welcome,27,22.478
384896a3,welcome,22,17.158
b858d797,query,17,441.058
b888097b,index,4,50.516
3917a7ea,query,81,385.544
388ab882,explore,189,101.951
b906336c,explore,296,98.045
b768570d,explore,37,89.284
37a9a5fe,index,23,52.933
b3d96130,explore,22,51.739
3919d2b8,explore,405,120.150
38b9b021,explore,22,64.555
b91f358f,explore,71,86.156
b943987a,query,197,406.518
b8c1f1c6,query,46,315.329
b91b3afb,query,84,325.684
b8d04266,query,47,455.012
398151a4,query,182,331.960
b6b176aa,query,178,411.665
38aebd9d,welcome,8,24.607
b659f6b0,welcome,18,17.932
b88b101c,query,46,350.306
b800d5e2,query,17,361.194
3726cc1f,welcome,18,51.744
3900c784,query,193,310.010
b824243f,query,30,413.528
b85b9a21,query,17,341.947
b79d8fe6,welcome,7,43.006
b879de94,welcome,113,19.834
b858d797,,36,
3960682f,explore,50,124.041
3834ebb4,query,76,377.073
3898ee45,query,17,318.250
38a26360,explore,218,92.546
387e0339,explore,151,62.552
378727cf,explore,44,169.641
385f5a4a,explore,92,44.262
39221e65,,10,
3960682f,query,96,415.550
b8c4a9b3,explore,174,196.926
38737cb7,welcome,11,22.903
38669f48,welcome,63,24.920
b8c0fe9e,explore,134,119.669
b854a083,query,212,405.992
b866124f,query,81,359.386
b7e046f3,,29,
b7cb6cd3,query,137,448.902
37b51d59,explore,104,76.885
3852af52,index,16,80.247
396e7268,query,41,314.638
b8991e6f,query,63,500.958
385c9181,index,7,62.411
b914038d,welcome,40,19.403
370d5c5c,query,266,439.221
b81e144e,query,201,410.483
b854a083,welcome,43,36.497
381cdeea,explore,158,109.411
387a693d,query,27,448.998
b588a104,,22,
37f6eef3,explore,34,21.579
b91af4ab,explore,104,104.191
374e965b,query,17,358.114
391476c9,explore,248,83.794
b8d532d7,query,96,528.768
b8ae0f0a,query,22,440.689
b84b1fc4,query,18,403.212
37f6eef3,welcome,7,35.620
b8859854,index,4,37.342
379bbcac,query,159,403.638
38a1d953,explore,81,58.730
380c2bb7,query,233,388.852
b879de94,,23,
b854a083,explore,22,88.702
38bfbe11,explore,57,134.620
378727cf,explore,22,86.507
37a84561,index,6,32.072
37539020,explore,234,127.759
374e965b,index,83,56.843
3919d2b8,query,138,346.758
38c80056,welcome,91,43.882
b8bd209b,query,320,335.410
b8e14c8d,query,38,453.179
b8b4c8e3,welcome,11,22.742
b800a2e4,query,111,310.471
b8767f5c,welcome,51,25.702
38bc9961,welcome,168,29.962
b8c4a9b3,query,188,296.557
b86d9dc1,query,46,356.112
384896a3,query,33,366.952
396e7268,query,286,318.147
38e4b8d0,explore,34,70.424
37359cdc,explore,22,127.233
3826f7c3,explore,45,97.277
b8d7aeb3,query,150,398.442
b80f4cdb,query,353,458.214
b7e311d1,welcome,30,26.208
b84b1fc4,explore,27,129.641
b8f2f05a,explore,249,29.888
b8c1f1c6,welcome,38,30.565
38f600f4,query,21,417.834
b891e74d,query,166,364.629
b9393d2a,index,19,51.900
b800d5e2,query,28,231.075
3919d2b8,query,226,403.822
389be43a,explore,22,106.219
b90cfdc5,explore,22,136.862
b71e4a2f,explore,83,162.093
398b9355,query,62,308.001
360d9967,query,17,503.596
b91b3afb,welcome,7,26.542
382682ec,query,134,343.851
3917a7ea,explore,152,119.762
38eb8fd2,welcome,60,39.931
387e0339,query,17,273.960
b992c1b8,,15,
b8d04266,welcome,36,27.350
b7dbd172,welcome,18,34.993
b8b16108,index,5,60.029
38a575d0,welcome,13,20.473
b797ad79,query,19,351.060
389124dc,index,4,65.815
3929d239,query,36,302.285
38a1d953,explore,224,122.347
3865a60f,explore,106,60.765
371ac991,welcome,7,37.411
38c27f22,query,23,439.324
381f446e,query,93,354.664
378925ed,,13,
b8c9731e,welcome,28,31.363
38669f48,explore,275,135.390
360d9967,query,118,390.260
b7fef8a7,,80,
b85995b2,query,163,359.668
b84b1fc4,index,4,39.081
b80a284d,explore,257,82.488
38f034ff,query,33,482.285
b8887cef,welcome,11,41.222
38abaf39,query,66,360.488
38f034ff,query,139,359.149
3836adc1,query,164,390.438
b8887cef,welcome,93,39.214
38669f48,query,31,352.273
3794d5b0,index,13,47.333
b81fda2a,query,17,300.106
3785c0d6,welcome,39,35.750
3836adc1,query,17,425.569
383f50cb,,57,
380c2bb7,welcome,7,39.750
380e76e5,explore,22,145.630
380c2bb7,query,124,394.204
380c2bb7,explore,128,107.067
38aceac6,query,17,362.757
38990fd8,welcome,29,33.475
b9321f56,query,40,446.340
b800d5e2,query,34,370.516
381a9191,query,17,447.899
b9540e8c,query,115,326.947
b9540e8c,welcome,11,32.960
380e76e5,index,29,43.487
3726cc1f,welcome,34,32.316
381a9191,query,69,477.120
b85aa33b,explore,22,138.723
b7e70050,index,4,65.831
3505fbaa,query,49,347.898
b71a97e8,query,55,362.697
b8f74b43,query,18,299.004
b888097b,welcome,19,39.110
b8904eb4,,31,
b883223f,query,36,386.350
b75ae6f9,,26,
383d1efe,query,17,445.351
37ed953d,query,235,271.802
b8e792a8,query,27,418.212
3585643c,query,17,303.377
b824243f,explore,30,100.043
38d352e7,welcome,64,27.632
b86ad2f3,welcome,17,32.859
3865a60f,query,74,366.820
3667ff7b,query,220,363.915
38c32354,welcome,20,38.872
38d352e7,query,186,464.002
b8622cb9,query,77,352.748
b92c2cc4,query,158,410.687
3960682f,welcome,11,44.789
b7fef8a7,,48,
b7d35888,explore,28,114.225
37c1cf55,welcome,7,40.196
b88f3fd2,explore,22,67.644
38eb8fd2,query,58,227.546
b807faf0,query,123,366.090
3726cc1f,query,17,446.063
b837e598,query,28,408.465
39049659,explore,22,82.848
383f50cb,explore,22,116.111
39221e65,query,17,355.175
381cdeea,explore,47,133.200
381d46a4,query,17,386.173
37a9a5fe,query,99,365.669
b8860a5d,explore,298,130.138
b8c1f1c6,query,17,522.290
3844818b,query,236,429.267
b8f74b43,,114,
388f36a9,explore,91,130.286
b837e598,query,18,495.152
381d46a4,,14,
37155b24,explore,178,163.228
38a07376,query,62,342.686
b8c9731e,explore,88,92.797
378925ed,explore,80,106.940
388ab882,explore,147,139.394
38c27f22,query,130,449.455
b873eff6,query,119,417.430
b90f23d2,query,29,325.462
b790afc9,index,18,51.523
3585643c,query,60,275.883
389b4382,query,17,433.758
38d79420,index,58,58.360
380270e6,query,22,436.625
382d28b2,query,20,469.598
38a1d953,welcome,21,29.452
b8958c60,query,104,342.806
360d9967,welcome,17,27.345
b7cb6cd3,index,20,40.373
b85ecb74,query,54,334.673
3794d5b0,query,57,348.039
b879de94,explore,85,138.024
38889a72,query,243,310.105
38c3ffcd,explore,22,67.853
38f600f4,query,64,391.949
b797ad79,,14,
b86fbec8,query,160,436.397
b90f23d2,query,132,294.087
b8859854,explore,90,60.900
b8783c9a,explore,80,120.373
b95bf8b2,explore,65,126.195
b78abd4b,index,5,78.262
b92fc5f0,explore,127,128.150
b7fef8a7,query,38,426.354
b8806c0a,welcome,39,40.574
b914038d,explore,117,115.251
3844818b,explore,82,100.099
b801dc46,query,238,310.550
b8660a28,explore,50,118.286
38c3ffcd,welcome,25,34.756
b925ee45,explore,84,18.075
37b1e3d8,explore,70,98.848
382863be,query,66,352.028
b876c3d5,welcome,112,42.182
b946dde1,welcome,7,21.647
b934c07d,query,82,472.896
b868ceb1,welcome,7,38.234
b588a104,welcome,60,42.105
b85f2d16,explore,234,94.719
38d0d879,index,12,68.047
b858d797,query,216,320.929
384e7fb8,query,25,477.697
37ec6647,,15,
35c939f6,query,17,218.341
b8a9dc67,welcome,50,20.107
b85bcc4e,welcome,46,25.464
b831a2f9,index,17,26.518
b8834030,welcome,11,26.912
37a84561,explore,49,96.230
b8a5e039,query,79,370.514
b91008bf,index,46,54.284
b883223f,query,142,478.469
37ad4fb0,explore,22,142.287
b837e598,index,26,34.092
37c7cb8b,query,64,329.724
b83878e0,,78,
37dcf7ac,welcome,90,52.857
b8660a28,welcome,7,31.290
38487cd6,query,196,363.780
b86d9dc1,index,8,35.328
b8d7aeb3,explore,197,117.086
b8b742d2,query,17,335.538
b8834030,welcome,7,24.042
38a07376,,27,
b858d797,welcome,82,7.799
b8ecf07f,query,351,406.857
b768570d,index,11,67.854
b8834030,,10,
b3d96130,welcome,41,33.661
38f600f4,explore,95,127.379
b963bab3,explore,266,156.647
b992c1b8,,141,
b95bf8b2,explore,138,128.074
b9084a36,explore,73,96.408
b8d04266,query,116,305.880
37428674,explore,49,3.958
b8b4c8e3,explore,24,118.064
b95bf8b2,query,17,249.427
38889a72,welcome,46,35.488
38ed7c67,query,36,509.407
b91c111d,index,20,58.821
b8834030,explore,22,166.368
b929e1a8,,72,
3874e6cd,explore,107,177.945
b72c3ec0,welcome,54,43.410
3900c784,query,108,430.085
b903f2ce,query,58,475.614
b7f5e8cc,query,40,419.110
b88cec38,index,6,36.920
38a07376,,100,
b797ad79,query,17,332.473
388f36a9,query,288,348.631
382d28b2,explore,45,122.699
37c1cf55,explore,22,79.391
3874e6cd,index,14,42.828
38d0d879,query,17,346.082
b92c2cc4,query,39,354.788
381f446e,index,4,68.277
b91f358f,query,171,368.866
37359cdc,explore,150,90.440
37ed953d,explore,94,78.809
b88c0eb2,explore,28,88.131
3815f55e,query,23,309.205
36124c2e,explore,174,135.148
36cec674,index,4,56.364
b8900d87,query,166,398.050
b80f4cdb,welcome,23,22.929
b813e095,query,353,357.594
37b51d59,explore,99,166.447
b8de2609,welcome,7,30.179
3932d4b9,welcome,8,25.552
37a9a5fe,query,88,263.427
37428674,explore,22,49.983
b79d8fe6,query,17,343.614
b800d5e2,explore,25,89.272
b8958c60,query,127,369.068
378925ed,explore,88,216.330
b8c0fe9e,,164,
389e59a0,explore,164,102.732
b8c0fe9e,welcome,102,19.252
b80d4f1b,query,81,297.160
37c1cf55,,10,
b71ae5ad,query,89,498.149
b8c198f9,query,237,339.604
38e4b8d0,welcome,39,36.913
3845864b,,88,
b7e5c163,query,26,473.849
b866124f,query,102,493.823
b8783c9a,explore,55,72.424
381f446e,explore,177,30.097
b71a97e8,query,120,313.761
b9017e01,query,18,362.135
3762ca0a,welcome,75,39.686
b6b176aa,query,17,347.971
37ec6647,explore,176,63.028
391bab8d,welcome,62,39.045
b906336c,query,29,318.375
b85bcc4e,welcome,200,20.201
b91af4ab,query,63,439.612
388faf8d,explore,249,77.907
37539020,query,68,288.949
384896a3,query,17,398.918
b975a4a0,query,21,459.837
b8d6e107,,93,
b82746bb,index,32,18.881
38669f48,welcome,15,25.321
391bab8d,query,31,464.422
b8195359,welcome,69,37.341
3834ebb4,explore,198,123.714
3569c15e,query,17,420.978
b6a30ae3,index,4,66.584
b8e9a607,explore,49,69.096
b90fc9aa,query,34,418.707
383d1efe,query,666,353.020
b914038d,query,17,397.668
390e01f6,query,17,334.232
b88cec38,explore,60,63.778
38aceac6,explore,22,33.271
36b6d5a7,welcome,7,40.859
398151a4,query,92,440.449
b85aa33b,explore,228,60.688
b8e14c8d,index,12,51.691
b934f3aa,explore,174,154.266
b8db26f9,query,17,435.866
b858d797,query,124,414.546
389b4382,query,184,420.111
38eb8fd2,query,25,364.076
b92c2cc4,query,84,313.268
37b91f73,explore,81,137.105
b7e2f376,explore,231,103.088
b8983416,explore,313,38.778
b7a78440,query,301,391.480
b86e1c32,,48,
b6b176aa,query,253,313.720
b88b101c,welcome,47,36.067
38908b3d,welcome,7,28.169
b84b8870,query,24,385.157
389e3e52,explore,22,161.711
380270e6,query,22,432.895
b7e5c163,query,168,313.441
38a3efc1,welcome,17,27.475
372ce1a8,query,260,285.043
37bbd429,welcome,7,34.257
b6e4e551,query,135,425.742
b78cacbd,,179,
3852af52,explore,41,133.230
3932d4b9,,26,
b963bab3,query,38,373.244
b85aa33b,query,378,359.854
b975a4a0,query,17,315.588
391bab8d,,52,
b8860a5d,explore,222,112.957
385131c9,query,17,359.279
b91c111d,,45,
3762ca0a,explore,625,126.225
b7f5e8cc,explore,75,149.525
388faf8d,query,130,388.296
b8991e6f,explore,613,81.017
b85bcc4e,welcome,13,43.122
b8927d2a,,35,
b9393d2a,index,8,49.217
387e0339,query,187,447.924
38737cb7,explore,22,138.500
38d79420,query,166,446.490
391c52cd,index,4,49.757
b868ceb1,explore,79,76.191
b92b7209,welcome,35,27.611
36b6d5a7,explore,113,111.729
b7ff443b,explore,464,150.089
390e01f6,query,33,404.456
b8cba1ea,query,70,430.781
b895f7c2,welcome,22,15.606
b88cec38,index,4,57.507
b8b35860,welcome,43,24.833
b7f5e8cc,welcome,15,45.679
385c9181,,127,
b85f2d16,query,143,405.670
b77845c4,query,95,434.684
37359cdc,,10,
b8195359,index,29,55.555
370066d1,welcome,7,34.844
b8c4a9b3,query,55,460.646
38a3efc1,query,30,465.908
37a84561,explore,181,97.435
b8de2609,,299,
b82746bb,,10,
b8b4c8e3,welcome,11,21.975
b6b176aa,explore,50,121.806
b81bc207,explore,102,163.036
b895f7c2,explore,22,56.822
382da54f,explore,218,176.130
b930a379,query,138,467.847
b8cfcebf,welcome,149,35.611
b90cfdc5,index,9,72.962
398151a4,welcome,7,18.320
b8fa09b8,welcome,32,43.674
b831a2f9,query,104,465.825
b588a104,query,29,371.607
381a9191,query,17,491.510
382da54f,query,29,316.041
b891e74d,welcome,16,38.177
389124dc,explore,26,118.142
38bd3dd9,explore,147,72.284
378925ed,welcome,21,38.510
3941a876,query,109,362.559
b6e4e551,index,4,60.939
b8d04266,explore,25,64.534
38b9b021,query,17,416.350
37b91f73,welcome,25,23.953
b8e8b663,query,56,306.252
b8d7aeb3,welcome,111,44.884
393a3727,query,37,267.906
3900c784,welcome,7,40.473
b80d4f1b,welcome,11,34.204
38e3272e,explore,504,92.522
b8f830ef,index,4,35.169
b7e70050,query,245,369.781
3919d2b8,explore,153,151.591
37ed953d,welcome,46,21.008
b8c0fe9e,explore,22,22.194
389e0982,query,209,350.446
3792dc7e,query,91,284.391
b6fd8074,,52,
38bfbe11,query,127,423.099
382682ec,query,75,417.022
b895f7c2,welcome,7,16.945
37359cdc,,10,
38eb8fd2,welcome,39,22.575
3815f55e,index,12,87.090
b8991e6f,query,17,392.236
b963bab3,explore,22,162.456
b7cb6cd3,query,72,370.320
3726cc1f,query,66,363.279
b71eab1e,,21,
b85ecb74,welcome,30,23.748
3960a2b0,query,34,542.822
3898ee45,query,105,313.332
384896a3,query,288,277.976
378925ed,index,33,44.010
b90cfdc5,index,14,42.856
3920e3f9,welcome,14,38.571
380e5166,query,52,261.359
b92f1272,query,17,339.421
b906d980,,29,
b659f6b0,index,30,37.429
38d263e1,,53,
3844818b,welcome,100,37.104
b7cb6cd3,welcome,83,26.408
38d0d879,welcome,7,35.293
3792dc7e,explore,36,96.312
b868ceb1,index,25,29.847
384e7fb8,explore,280,49.281
b813e095,welcome,42,16.782
391afd04,query,72,404.254
b8e9a607,,10,
b835f7f1,explore,125,91.207
37ec6647,explore,200,100.219
b8ae0f0a,index,21,49.064
38565837,explore,198,101.947
b7e046f3,explore,22,148.149
b8d7aeb3,query,154,399.446
b8597376,query,18,402.987
b7f87489,explore,22,103.829
b868ceb1,query,119,414.661
39224ed6,query,17,335.316
3762ca0a,explore,170,75.909
b91f358f,query,17,462.563
b88f4fdd,query,46,382.505
b946dde1,explore,40,144.536
b8d532d7,,39,
b8cfcebf,explore,46,170.119
391476c9,welcome,7,22.138
38aebd9d,query,34,357.211
b800d5e2,,75,
b86ad2f3,explore,339,153.537
b8cba1ea,explore,22,91.246
b57e2c76,welcome,7,45.128
b8c736c9,explore,173,41.861
b85b0e88,query,102,478.226
37ad4bb0,index,26,44.225
389e59a0,welcome,21,37.674
b925ee45,explore,22,202.654
b90f23d2,query,272,357.277
b9462ee8,welcome,12,42.989
388f36a9,query,63,424.114
384896a3,welcome,45,26.124
380c2bb7,explore,69,114.688
b80a284d,explore,300,65.576
38c27f22,welcome,72,25.208
b57e2c76,query,46,383.775
38941c18,explore,118,84.109
b71e4a2f,,70,
371ac991,query,74,304.069
b9321f56,welcome,36,44.963
b8c4a9b3,query,17,366.484
389e3e52,index,9,74.952
b90ae182,index,4,58.020
3941a876,explore,178,43.546
b8c736c9,explore,136,113.898
b8c4a9b3,welcome,7,11.287
391afd04,explore,138,104.477
b8d04266,query,54,312.966
b90ae182,explore,52,30.868
370d5c5c,welcome,29,20.852
38afb70e,index,30,54.759
b992c1b8,query,60,460.399
383d1efe,explore,85,109.613
b800a2e4,query,122,427.102
385f5a4a,index,18,29.860
b81e144e,explore,106,127.330
3929d239,welcome,31,30.588
b6a675b9,query,94,351.020
3898ee45,explore,129,47.702
b903f2ce,explore,226,188.371
b8ae0f0a,explore,195,36.241
372ce1a8,explore,54,46.948
b7fef8a7,explore,252,94.900
b85ecb74,query,109,448.254
380fd71c,,37,
b82746bb,explore,22,79.491
b8b35860,index,8,48.846
b85b9a21,query,43,401.269
b879de94,query,17,381.131
3919d2b8,welcome,34,28.978
38d79420,,51,
38aceac6,explore,67,61.674
37ec6647,explore,263,119.262
39221e65,query,176,348.274
b85aa33b,welcome,34,37.049
b7a0f3c7,explore,22,173.413
379bbcac,query,82,430.198
38c80056,welcome,12,41.086
36b6d5a7,query,110,362.848
38aebd9d,,20,
b84b1fc4,query,47,360.024
37ccaef7,welcome,16,41.120
b76c6ced,query,17,400.713
b8571640,explore,258,124.258
386a0b12,query,183,394.810
380e5166,index,33,37.008
b6a675b9,query,166,326.091
b866124f,query,350,350.788
380270e6,welcome,15,34.571
b800a2e4,query,185,380.675
b8195359,index,12,41.442
38a26360,query,44,292.758
382863be,query,118,447.660
38487cd6,explore,92,50.326
b93c986d,welcome,68,35.701
38941c18,query,26,285.235
37a84561,index,14,60.643
b9084a36,query,17,312.212
37ad90cf,query,27,333.933
b8b742d2,query,17,365.138
b86e1c32,welcome,12,29.384
38b8dbce,welcome,32,27.668
384896a3,index,15,66.413
39224ed6,query,106,427.920
b8891335,query,27,338.121
b8c00b60,welcome,104,31.573
392fdf94,query,105,490.956
3803d365,index,62,50.053
b8b16108,query,194,351.013
3884d93f,welcome,86,20.535
3726cc1f,explore,260,32.838
b91008bf,,10,
b800d5e2,explore,47,73.877
b934f3aa,welcome,60,40.158
38a1d953,query,156,368.963
37428674,query,46,314.089
b3d96130,,53,
384e7fb8,welcome,59,28.687
b8891335,,19,
b7d35888,explore,222,98.819
b888097b,welcome,22,30.526
b7e046f3,welcome,7,26.560
39090f5c,index,50,36.020
b86d790b,query,37,399.626
38c3ffcd,welcome,7,31.880
37c8b5dc,,10,
b845ade7,explore,118,75.912
b92d477d,query,28,372.141
3960682f,query,21,407.798
b92fc5f0,query,31,328.013
38aced5b,welcome,16,31.478
b934f3aa,query,17,311.381
378925ed,,73,
389b4382,query,17,300.894
38e3272e,index,10,39.582
35f35bc5,welcome,7,34.618
38cc91c1,welcome,54,14.192
b92c2cc4,query,71,363.321
3917a7ea,query,43,428.614
38b8dbce,welcome,12,28.430
b876c3d5,query,214,342.298
38715f17,query,65,356.835
396f9163,explore,483,112.213
3898cf4b,explore,22,47.976
38b9b021,query,41,453.786
38a3efc1,welcome,39,37.887
37539020,,10,
b78abd4b,index,4,12.630
38889a72,query,89,298.729
b7e046f3,,31,
b8927d2a,welcome,32,31.039
37fc0708,explore,22,72.880
396e7268,query,17,408.882
b8fbb05a,explore,38,118.524
b963bab3,,18,
390a3437,explore,97,115.407
38d8af08,query,91,276.875
b8b16108,explore,75,110.665
3708600b,explore,229,80.453
38bc9961,explore,131,97.005
b8891335,welcome,26,37.833
b88b101c,welcome,41,24.659
38abaf39,query,271,422.421
38bc9961,,61,
3920e3f9,index,19,66.492
386a0b12,index,4,35.455
b57e2c76,index,35,49.753
37c1cf55,welcome,19,35.102
38bc9961,query,141,297.227
b8622cb9,explore,22,65.698
38055f58,welcome,57,31.266
3941a876,welcome,52,37.566
387a8f1f,welcome,7,34.980
b8195359,query,17,305.178
380270e6,,92,
b8f830ef,welcome,12,41.022
b8a5e039,index,19,42.812
b847509d,,21,
38aebd9d,,183,
b930a379,query,17,535.445
b883223f,query,17,471.757
3845864b,query,46,363.058
b85b9a21,welcome,94,24.387
b879de94,query,95,353.686
38c27f22,index,51,59.662
b963bab3,welcome,7,25.013
381cdeea,query,467,412.826
b8783c9a,query,51,357.716
38889a72,query,39,306.917
3585643c,explore,156,149.461
b943987a,index,26,70.488
b790afc9,query,104,336.190
b8b16108,query,125,381.665
b85b0e88,query,23,337.598
37ad4fb0,explore,22,115.847
b95bf8b2,index,5,51.571
b90fc9aa,query,17,312.769
b8a9dc67,query,159,359.017
b8a9dc67,welcome,35,39.152
b876c3d5,welcome,7,26.422
387a8f1f,query,20,475.215
384cef7c,welcome,41,21.655
b8ecd5a1,explore,36,121.005
b876c3d5,query,480,341.272
b8e14c8d,welcome,7,14.908
b8891335,explore,22,46.196
393902b9,query,116,404.996
37ad4fb0,welcome,7,19.800
b9084a36,welcome,75,36.480
b89f99af,query,222,349.953
b81e144e,explore,103,107.895
382da54f,query,36,418.924
b659f6b0,welcome,7,20.397
b78cacbd,welcome,7,39.665
387a693d,welcome,17,41.973
37b1e3d8,query,178,351.243
385131c9,,13,
37ad4bb0,welcome,9,1.513
386a0b12,index,4,51.236
382863be,explore,133,76.809
b800d5e2,index,4,39.371
38fa3c71,query,21,389.763
38a26360,,25,
38cc91c1,,47,
b78ce930,query,258,460.276
b71ae5ad,welcome,7,31.476
b78cacbd,query,17,381.466
b83a6044,query,17,455.091
387256e1,welcome,13,24.216
37c8b5dc,query,17,381.687
b8bd209b,,10,
36124c2e,query,17,447.502
b8783c9a,,21,
387e0339,explore,56,91.420
b8cba1ea,welcome,13,37.286
390a3437,query,45,433.722
b95bf8b2,explore,22,207.750
38055f58,welcome,46,33.716
378727cf,query,20,479.406
b813e095,query,64,462.310
37dcf7ac,explore,142,181.252
b866124f,explore,75,124.228
b8ce585e,welcome,9,36.403
380e5166,welcome,7,25.639
3941a876,query,127,322.658
39090f5c,query,48,337.077
b8c198f9,query,25,395.979
38a575d0,query,43,420.257
b75ae6f9,welcome,21,5.208
b8c9731e,query,18,416.139
b963bab3,query,121,374.961
b92f1272,welcome,24,31.268
391bab8d,explore,29,151.663
b7f87489,index,54,43.427
38e3272e,welcome,19,33.065
b93d1da9,welcome,7,29.443
391afd04,welcome,7,30.622
380fd71c,query,17,349.922
b8d532d7,welcome,30,28.950
38ba0efe,welcome,23,32.339
b8c198f9,explore,64,126.094
38afb70e,index,4,44.183
3785c0d6,welcome,7,21.636
37dcf7ac,query,37,457.126
380e5166,query,18,513.936
b8f830ef,,30,
b7e5c163,explore,22,32.990
b768570d,query,176,425.156
3667ff7b,query,89,324.918
b8d7aeb3,explore,87,151.228
b8887cef,welcome,14,19.223
38aebd9d,index,10,43.243
b7a78440,welcome,36,16.868
38e4b8d0,explore,30,84.298
3884d93f,query,141,454.206
b943987a,,16,
b75ae6f9,explore,22,111.150
b8aecf5c,welcome,10,22.409
b866124f,query,68,437.926
b95bf8b2,explore,22,77.879
b8891335,query,115,446.887
384cef7c,welcome,36,27.069
3667ff7b,explore,46,131.117
b888097b,welcome,10,39.933
b785e780,explore,44,57.542
39224ed6,explore,27,67.986
b7ff443b,explore,29,70.938
37b1e3d8,query,155,383.858
381295ed,explore,236,54.913
3898ee45,query,22,312.794
380fd71c,query,100,329.117
b92d477d,explore,22,92.274
38487cd6,,43,
b8c4a9b3,explore,147,105.676
3792dc7e,query,28,437.824
37155b24,explore,312,65.550
389b4382,explore,316,149.633
b8904eb4,query,70,340.090
37359cdc,welcome,37,19.894
3845864b,,45,
b92c2cc4,explore,94,117.498
37ad4bb0,query,70,416.409
3845864b,query,62,396.712
36fcc444,query,30,461.020
38e3272e,query,92,351.591
b80f4cdb,query,24,253.389
385f5a4a,,83,
3869f186,welcome,55,31.179
b8927d2a,welcome,7,36.002
3852af52,query,571,410.982
b8904eb4,query,94,375.261
392fdf94,explore,163,120.408
385131c9,,32,
37b91f73,query,17,346.210
b8900d87,explore,184,184.923
b81e144e,query,21,347.572
38aced5b,welcome,7,28.476
3917a7ea,explore,82,133.155
b7dbd172,explore,103,81.388
b93c986d,query,22,385.120
39000f3d,query,174,325.130
37512f18,explore,157,117.656
3826f7c3,explore,314,132.860
3505fbaa,,24,
388ab882,explore,22,115.091
b8d6e107,query,17,416.170
378e51c0,explore,125,97.512
b84b8870,explore,130,76.408
3960682f,explore,37,118.492
37b1e3d8,query,17,363.950
b79d8fe6,index,36,71.446
381d46a4,explore,22,133.265
b8c4a9b3,explore,22,153.545
b7e142d9,explore,100,144.690
38a575d0,index,11,41.651
b8e8b663,query,79,450.796
386a0b12,welcome,61,22.482
36b6d5a7,,10,
38c80056,explore,22,128.896
b91f358f,explore,130,171.045
b768570d,query,17,355.940
b7e046f3,query,269,412.668
b8db26f9,explore,22,57.771
382da54f,,69,
3884d93f,,18,
b824243f,index,48,40.263
b7ff443b,explore,72,120.701
b8927d2a,query,24,380.195
392fdf94,query,138,389.796
b8b742d2,explore,22,80.240
b914038d,,24,
385f5a4a,query,25,408.866
38ed7c67,index,94,57.573
37ccaef7,explore,58,81.315
3884d93f,,118,
38d79420,query,371,430.992
b7fef8a7,explore,40,123.309
b824243f,,28,
b8c00b60,query,23,311.633
37ec6647,,106,
38941c18,explore,274,121.748
b835f7f1,explore,96,57.735
385131c9,welcome,16,39.231
38e3272e,query,100,431.282
b7f87489,explore,31,145.973
389124dc,welcome,14,27.463
b8195359,explore,229,165.069
37b51d59,query,63,367.676
b801dc46,query,17,294.051
38b9b021,,10,
b90ae182,explore,22,118.584
b63d36a8,explore,164,117.128
38a07376,welcome,16,25.910
36cec674,welcome,71,20.538
370066d1,welcome,7,30.740
381f446e,query,17,408.090
b588a104,,53,
b7f87489,,10,
b8958c60,explore,78,60.755
38e816de,query,17,301.981
384896a3,welcome,7,23.248
b8834030,,19,
372ce1a8,index,8,46.944
b85aa33b,query,17,430.927
b95d5406,welcome,46,22.496
b8d04266,welcome,9,18.148
b81e144e,query,17,372.511
b8c736c9,query,102,451.751
b6e4e551,,34,
38fa3c71,explore,131,60.541
b86d790b,welcome,22,24.401
39000f3d,query,293,358.346
b8904eb4,query,71,408.782
38d8af08,query,17,404.497
b824243f,query,91,514.985
b8ecd5a1,query,24,386.028
388ab882,explore,38,117.506
37539020,explore,85,93.491
370066d1,index,4,54.802
37fc0708,query,41,471.384
b8806c0a,explore,37,105.101
b8c1f1c6,query,50,442.081
378727cf,explore,54,139.915
38bd3dd9,query,155,468.248
37c1cf55,explore,24,81.779
b9017e01,query,100,432.443
3960a2b0,welcome,9,26.283
b71ae5ad,query,114,347.698
b78cacbd,query,53,484.276
