"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
38c30708,welcome,7,36.459
38641006,query,17,336.410
3929139f,welcome,22,46.705
3896f78b,welcome,7,33.830
b78294d1,explore,221,90.640
b746a9af,explore,30,217.385
b7594e21,query,82,404.706
38aac5ea,query,17,354.733
b807f47b,query,17,362.597
3923d69b,explore,35,124.103
b6922299,explore,60,107.170
37d3e76b,query,74,399.838
38d37e82,explore,22,107.292
b9952c38,query,37,381.409
36b0883c,welcome,73,32.174
38512452,index,13,49.767
b9121871,query,66,367.721
39316be8,welcome,29,51.502
b94f006d,query,56,316.994
b7c1635e,welcome,8,26.774
b8a9a15d,explore,158,98.481
3907bd4a,explore,350,39.184
b8e38813,index,71,75.414
394dc7e7,query,128,358.929
38bf736b,query,44,332.026
35212ec2,,40,
382dac59,query,275,437.368
b910f550,query,34,339.462
3870a5bf,query,158,396.822
b7c1635e,index,20,56.308
b7d25d1e,query,17,365.248
38d37e82,query,17,397.568
389b3b04,,21,
380a8ee6,explore,144,62.138
38abb269,query,178,381.401
b79fc36b,explore,71,52.651
37efae52,query,26,315.797
3887b730,explore,111,125.918
b7e3d502,welcome,7,25.151
b8d96132,explore,406,116.496
390a70ad,query,17,482.157
38983d99,explore,371,62.361
b8a9746b,welcome,8,31.176
b7c75f1c,query,61,334.547
b947c148,welcome,7,32.513
38cbc9c4,explore,207,126.967
b8eb2381,query,92,386.733
b92265d7,welcome,7,42.633
39023344,query,47,327.612
b8b1151a,welcome,40,38.414
b88c041a,welcome,27,25.345
3960ca92,query,30,467.888
b9952c38,explore,22,135.484
38981501,query,376,486.139
b7b47e0b,,10,
38955a40,explore,93,52.492
3721779d,query,33,434.357
38063370,explore,183,131.063
38fd03b4,query,29,353.287
38f3a841,query,121,353.473
3912bdb8,explore,136,90.450
b94aa5fe,query,17,349.191
b7dbb5cc,welcome,24,23.412
b8d96132,explore,22,103.983
b94f006d,,33,
b9344041,explore,60,75.477
b8b67c57,welcome,37,9.606
38b3b5f9,query,55,353.202
b849685b,welcome,7,19.473
b8935c96,explore,125,97.080
38860d51,explore,31,131.200
b7a004f7,explore,26,87.101
b7dbb5cc,explore,48,156.003
38d37e82,explore,312,119.932
3959f160,query,258,400.802
b92cd41e,query,74,240.904
38f0bd8f,explore,114,93.183
b8c3d269,explore,22,99.554
b92cd41e,query,55,353.902
b7d25d1e,query,54,409.765
b88043b2,query,64,418.715
b7671954,query,17,422.843
392a7586,query,39,292.112
389b3b04,,77,
3890426b,explore,127,151.304
b8ca1285,index,18,36.157
383b3d16,query,17,389.104
38fa1db7,explore,61,106.274
38c439eb,explore,63,139.251
38f8755b,explore,41,141.059
37ed171a,query,32,325.050
b90288f8,,10,
b6deebd2,query,102,419.157
379b789b,query,307,292.262
389b888b,welcome,33,13.750
b80decf6,query,51,336.537
b88b86c9,index,18,37.088
38d6a39a,query,171,456.209
38c02024,index,4,50.369
b77b0f90,query,133,433.754
39449c05,welcome,15,23.377
b6fc5e8f,explore,255,65.997
b6deebd2,query,157,416.101
b9191707,explore,76,110.518
37d0fd6b,query,35,299.462
39196c18,explore,207,170.410
38063370,,96,
38981501,query,17,324.230
3912bdb8,query,24,296.331
38aac5ea,query,123,369.772
b8a21ebf,query,105,528.145
384ff169,welcome,7,27.771
383f3e87,explore,127,162.264
b789f5de,explore,22,172.333
38e31cd0,explore,54,145.028
384659b3,query,17,401.135
39118432,query,17,467.468
38027d89,welcome,7,35.105
b6fc5e8f,index,4,22.749
b6997bba,query,64,400.056
b958bc49,explore,35,21.493
b8aa3054,query,17,325.011
3880ebfa,explore,39,143.308
38d0b95b,explore,22,142.755
385e90a7,query,49,450.062
3941e8a2,index,9,36.446
38063370,query,17,436.405
b8ef0640,explore,31,120.640
b7ab0001,query,19,535.164
38f3a841,explore,229,159.780
b9108f1f,index,5,78.502
392b259d,query,74,319.321
b89fc1e1,explore,164,35.194
389d0f58,explore,137,99.194
b72ec9aa,query,114,319.670
382eebcf,query,102,421.159
b7fbf867,query,52,452.625
b7ab0001,query,65,525.919
39118432,index,14,35.065
3887b730,explore,22,79.816
b8d04bf9,query,28,401.258
b8514792,query,209,351.589
b911e5ea,query,303,433.457
b9120a49,query,17,429.745
b7a004f7,query,58,341.556
b88043b2,explore,127,169.394
b8c6f1f5,query,76,426.998
b910f550,query,50,348.165
36e7e141,query,17,364.525
391bdd7c,explore,122,101.468
b6922299,query,17,453.030
b89b6351,explore,22,42.270
3843fd1b,explore,317,147.923
b7febdb2,index,44,57.898
389d0f58,welcome,29,16.598
b8cc8c8d,query,201,308.360
b72f7391,welcome,8,39.771
38f0bd8f,explore,110,103.735
389ffe72,welcome,38,21.579
b79814ce,explore,22,118.616
3890426b,query,299,316.961
b7299437,,57,
367fc56b,,14,
b91b0aa5,query,290,498.936
38e24149,index,18,55.722
383d3e27,index,7,65.173
38638071,welcome,70,39.220
38d37e82,query,71,433.241
37ae923c,query,17,313.921
b87a3d54,explore,24,116.368
392b259d,query,21,398.430
b97570be,explore,245,87.111
b8d96132,query,104,371.868
38d37e82,explore,241,82.696
38301008,query,41,425.011
39296347,query,286,451.411
38f8755b,,29,
b849685b,explore,81,180.968
3850a4af,explore,78,90.393
b8ba40f8,welcome,7,10.631
b8514792,index,61,47.065
b6b9bbf2,query,117,372.631
38063370,welcome,19,43.485
3890426b,index,4,27.652
385e90a7,query,69,418.796
34242078,explore,115,121.688
391bdd7c,explore,274,19.815
b79fc36b,query,426,303.766
b72f7391,index,4,35.312
386ddfdd,,86,
38983d99,query,94,334.445
b8cc8c8d,index,12,54.080
36f42680,query,133,365.201
b58345a7,query,17,470.873
38dbb0ac,query,60,382.912
36f28a7a,query,162,334.598
b8992afd,explore,72,151.520
b746a9af,query,17,413.863
38c02024,,18,
38e31cd0,query,17,386.736
b8e1204d,query,26,390.544
39196c18,query,44,459.771
b79fc36b,query,67,419.073
386ddfdd,query,24,296.862
3928a6c8,query,22,430.038
38c30708,query,98,370.255
b94f006d,explore,82,101.946
38e31cd0,query,45,386.987
38cf1081,explore,112,127.371
b88043b2,,16,
38f8755b,welcome,10,40.852
38fd03b4,query,79,428.977
38fa1db7,query,17,386.387
b8f6edd3,explore,163,82.083
37e3a30c,,27,
b8e1204d,query,38,447.963
382103e1,query,85,415.720
38170658,query,43,458.183
b90288f8,query,142,455.892
b8054a1c,index,4,52.763
b8cacea4,query,286,460.844
b8cc17a8,explore,39,118.572
b92265d7,query,131,394.925
392b259d,welcome,69,27.237
352e89f4,query,36,431.881
3880ebfa,explore,201,184.664
385b5150,explore,58,66.572
38d32b7b,explore,22,145.335
38ea5b05,index,4,59.874
3806a641,explore,38,133.763
b6fc5e8f,index,6,54.695
b9394069,query,131,333.796
b88c7d38,query,17,344.009
3923d69b,query,57,447.431
b79d616e,query,312,489.031
38863ecf,query,127,453.081
38fd03b4,explore,22,30.726
b747cf01,query,131,289.727
b7a004f7,query,57,343.248
b8cacea4,index,12,58.763
b903f1ba,query,363,370.270
3870a5bf,query,17,358.413
38b3b5f9,query,43,453.317
38641006,query,60,413.354
38301008,explore,287,129.577
b95443bb,explore,22,24.083
b70956d0,query,52,407.700
38de2e37,query,17,274.290
b789f5de,welcome,20,36.443
b8eb2381,welcome,54,23.343
39093767,explore,263,75.179
395a1dcc,index,27,56.417
b79fc36b,welcome,35,43.298
38cbc9c4,query,17,430.218
b532828f,query,313,505.153
383b3d16,welcome,13,32.551
38dc90f7,welcome,13,29.350
b87b055b,index,35,52.476
b8cb2383,query,27,389.645
b8992afd,query,23,486.953
37d3e76b,query,77,411.696
b90a8e1c,explore,144,91.686
395a1dcc,welcome,97,37.470
38c439eb,explore,143,84.051
b82e11a5,query,121,282.371
386f3062,explore,148,142.516
b7420057,query,17,303.291
38a59d4b,query,17,404.757
38da6d20,explore,52,83.547
b91b0aa5,welcome,35,38.076
38f3a841,welcome,20,33.427
b919aba9,query,461,433.307
b8438a9c,explore,109,98.956
b8ef0640,welcome,18,25.821
38f8755b,query,164,357.574
b87b055b,explore,33,75.598
b7dbb5cc,query,118,435.242
38d9e829,index,4,29.008
38d9e829,explore,69,98.719
38ba2b03,explore,25,236.328
b8a9a15d,query,61,383.704
b6deebd2,query,342,466.112
386f3062,query,31,430.642
3871b0f2,query,130,453.539
b7febdb2,welcome,39,26.864
39217004,query,65,446.120
380a3b16,explore,22,101.804
b92cf8ba,,127,
b8235edb,welcome,96,23.674
36aa1d09,explore,22,120.539
389ffe72,query,17,427.714
b79814ce,query,98,384.325
b6b9bbf2,query,117,423.425
38c2f9f3,query,178,381.896
38fd03b4,query,139,281.829
b9195050,explore,85,42.853
b88a3b8d,query,17,391.811
370f659c,,30,
b8992afd,index,5,67.302
b90ab8f5,query,64,409.674
38239974,welcome,27,36.280
b72004d6,query,96,368.581
b871ac93,query,122,419.937
3928a6c8,explore,48,126.430
b8cc17a8,explore,50,94.174
38b437bc,index,26,45.493
b6fc5e8f,explore,151,159.374
b7c1635e,,35,
37e3a30c,query,17,361.065
3941e8a2,query,78,449.241
b7c75f1c,query,445,331.654
39118432,explore,136,86.100
b8898150,explore,223,149.155
386f3062,query,36,391.897
389b888b,query,136,454.698
b90c0831,,119,
b79d616e,welcome,113,29.752
b9120a49,explore,210,94.110
39449c05,explore,42,153.747
384ff169,explore,22,56.189
b67cf4ff,explore,298,110.047
394dc7e7,,43,
38cbc9c4,,10,
39449c05,explore,134,95.103
b9120a49,welcome,39,28.977
37d0fd6b,welcome,32,23.150
b8f6edd3,query,277,382.279
352e89f4,query,63,299.671
b8e1204d,index,31,45.100
b6997bba,query,46,302.573
b7b47e0b,query,94,363.436
b67cf4ff,explore,22,127.808
b871ac93,welcome,37,30.061
b8514792,explore,36,70.448
388e6746,query,234,459.171
387c1642,query,44,359.099
383da34c,explore,79,104.631
b8bac31c,,19,
37d827b6,query,53,488.527
384659b3,query,18,334.589
382dac59,explore,22,126.438
391f90b6,query,52,403.234
b90c0831,query,270,431.065
b8cda2e8,query,98,284.288
3907bd4a,query,17,461.906
380a8ee6,query,211,376.194
389418ee,welcome,40,43.764
b8bac31c,welcome,15,28.313
382eebcf,query,198,478.825
383d3e27,query,223,347.869
389ffe72,query,66,296.540
b85e1118,query,170,376.374
392a7586,query,38,408.919
38b437bc,welcome,25,28.987
b6cccf57,welcome,7,14.574
38abb269,query,144,443.251
b88c7d38,explore,22,95.054
384dbf57,explore,60,76.565
b60640cd,query,52,398.502
b887ef72,explore,22,105.160
b81f8856,explore,90,122.322
b7cfc0e3,query,24,325.945
389ffe72,query,593,457.551
376b816a,query,79,396.160
b6922299,explore,183,104.342
38239974,query,56,366.248
376b816a,query,108,348.440
382dac59,index,5,56.856
b8cb2383,query,17,427.142
b6861f95,welcome,36,23.053
b9101a89,,84,
b8a40db7,query,241,368.635
b89ac8ef,query,32,357.272
b88a3b8d,query,17,401.234
37a1308e,explore,267,144.965
388e2da8,query,28,358.868
b9344041,welcome,93,18.518
3894d694,index,5,33.420
38ea5b05,explore,200,39.176
b78700fd,query,17,391.562
b8cacea4,explore,86,111.472
b81f8856,explore,71,120.952
b9121871,welcome,64,26.607
38c30708,welcome,55,31.173
b88ed6a2,query,260,448.582
39196c18,explore,39,88.454
3928a6c8,query,104,371.350
b8dcdb7e,query,110,389.886
38638071,welcome,7,18.028
38c3555e,query,72,482.247
b8379699,,29,
b7ce9e6c,explore,699,168.101
b77896cf,query,45,396.639
3806a641,query,191,342.484
38d32b7b,welcome,35,31.917
3808e492,welcome,64,34.381
b8a34d6b,explore,144,119.075
352e89f4,query,128,343.063
37d827b6,query,17,462.259
3929139f,query,30,412.654
3960ca92,query,26,368.222
b8a9a15d,welcome,59,26.762
b546cbbc,explore,22,108.720
b5cc32f9,welcome,32,40.364
38aa4533,index,14,3.124
395289cf,query,163,297.385
b8cc8c8d,query,82,371.574
37b6ce35,explore,131,114.904
39023344,query,50,410.628
3928a6c8,explore,22,138.109
b96b7476,query,17,427.020
38f3a841,welcome,56,27.191
b6861f95,index,4,56.458
b7299437,index,14,45.455
376b816a,welcome,89,19.385
37efae52,query,49,317.247
b7c75f1c,welcome,126,23.094
3912bdb8,query,17,432.069
3921f605,welcome,24,31.834
b6997bba,query,66,394.900
b7a004f7,query,84,390.607
38dc4e91,explore,143,37.173
b5cff196,query,59,328.511
36f42680,query,78,438.045
3788f613,query,77,341.249
36a43fd8,explore,77,67.915
b8896b9d,query,17,401.521
37edb843,query,17,444.077
b7671954,welcome,14,33.641
391b78a8,index,4,25.523
39296347,explore,22,199.410
b8898150,,49,
39626740,welcome,26,23.639
39110bc6,query,114,465.660
b871ac93,welcome,9,33.620
b9344041,explore,22,191.635
38c2f9f3,welcome,117,33.382
3811386a,explore,100,82.252
38dc90f7,,74,
37ebb4e5,query,253,378.762
382e0879,explore,275,137.208
b9120a49,welcome,13,28.411
b92cd41e,welcome,7,24.518
394dc7e7,,76,
3890426b,query,184,387.815
3968688e,,40,
38d9e829,explore,284,135.710
b85bbec7,explore,402,153.047
b9108f1f,query,84,388.866
3825d553,query,258,371.925
b987cfa2,query,21,276.482
b8d520d5,explore,127,51.231
b8a7faed,query,29,464.289
380a8ee6,query,37,435.167
b8054a1c,query,102,458.808
38170658,query,252,345.452
b94276da,welcome,63,27.812
b92265d7,,10,
b7dbb5cc,query,78,377.475
382eebcf,index,5,59.431
394dc7e7,welcome,20,28.817
b8a9a15d,query,123,379.947
3898ed9d,explore,65,62.939
3945c449,query,65,442.713
b8a21ebf,explore,171,81.432
38e31cd0,query,27,337.947
b8898150,explore,22,86.000
382dac59,query,64,272.188
b807f47b,welcome,42,42.015
38dc4e91,index,13,45.458
b61dd662,query,54,372.232
3704825f,explore,66,108.856
389f10a1,query,264,284.039
38cf1081,explore,248,169.140
38512452,welcome,12,25.266
b9121871,query,159,338.695
b61dd662,query,129,415.163
37ebb4e5,query,25,277.244
b79814ce,index,22,56.114
b6997bba,query,48,359.330
b8ef0640,query,157,452.863
b911e5ea,query,17,371.206
b78294d1,welcome,39,22.173
b8e38813,query,124,373.839
b9101a89,explore,220,71.965
b60640cd,index,240,44.930
b891e15d,welcome,15,40.534
b7b47e0b,query,21,473.935
385e90a7,explore,129,119.580
38c2f9f3,explore,22,116.626
b891e15d,explore,30,64.038
38cf1081,index,7,54.176
3936d138,query,30,452.358
b891e15d,query,216,326.376
38fa1db7,query,46,521.422
b95443bb,welcome,20,37.254
38d9e829,query,48,360.593
389b3b04,query,33,373.910
38e24149,welcome,37,34.855
390bce3e,query,457,221.790
38981501,query,17,285.465
b871ac93,welcome,41,19.807
b5acf6ba,explore,71,130.162
b8cc17a8,welcome,21,32.685
36aa1d09,query,55,338.665
b76ac97a,welcome,21,19.019
38fa1db7,welcome,38,27.005
b8cc43f2,,112,
b76ac97a,index,25,74.324
38f54dfb,query,17,306.044
b9120a49,query,40,344.293
3887b730,explore,22,72.789
b7a004f7,query,25,326.904
39110bc6,query,23,390.317
38209d7f,index,27,39.305
385e90a7,explore,150,98.497
37a1308e,query,64,372.575
b90c0831,query,84,454.752
b750a50c,explore,22,103.816
38b384d5,,298,
b871ac93,explore,174,98.646
b7a004f7,explore,56,67.427
b9952c38,query,111,436.950
3827b8ad,query,44,454.002
376b816a,index,4,37.693
38170658,query,28,372.790
b8935c96,welcome,36,39.550
b58345a7,query,358,433.653
38abb269,index,21,75.382
b9101a89,explore,22,102.707
36e7e141,welcome,23,22.532
b7febdb2,explore,22,145.025
b85a4e19,welcome,23,26.667
b8438a9c,index,22,66.068
b8d96132,query,17,417.341
b70956d0,index,13,47.756
38d3457c,query,17,291.076
385e90a7,,36,
b9101a89,explore,185,157.912
38abb269,,10,
b8cda2e8,explore,201,91.320
37ebb4e5,query,53,333.597
38c2f9f3,index,4,52.354
3945c449,query,46,478.625
38063370,query,267,413.561
b8c6f1f5,explore,79,101.742
3906bd28,query,74,368.977
b8cc17a8,explore,270,147.314
389d0f58,welcome,23,36.014
3898ed9d,,58,
3959f160,query,26,365.713
b8767cf4,query,190,240.503
38c02024,query,53,343.832
38d9e829,explore,211,1.528
38dc4e91,index,4,66.830
b7c1635e,explore,155,97.417
3644b520,query,245,346.024
379b789b,welcome,7,21.129
b7ad8cfa,welcome,10,23.936
b912d702,query,25,284.521
38fce36c,query,17,343.243
b7d25d1e,query,31,326.521
38981501,query,156,387.060
b8d96132,query,125,397.369
37efae52,query,91,450.304
38cf1081,query,891,464.593
b947c148,,44,
b546cbbc,query,103,326.951
390a70ad,welcome,15,35.108
389b888b,welcome,42,32.625
b6ddbe3a,index,47,39.482
38ba2b03,explore,91,202.623
b8abbf79,query,44,482.341
b8d520d5,query,359,407.374
b8cc43f2,welcome,24,33.622
393e1675,welcome,8,29.577
36f28a7a,query,228,384.676
385e90a7,explore,55,79.530
b91383bd,welcome,25,28.121
b96b7476,explore,22,60.093
38b2fe0e,query,93,448.426
38b70e3b,explore,31,55.131
b9344041,query,107,508.833
386dda80,query,97,331.203
b90c0831,query,17,403.785
38955a40,explore,70,103.738
b8b67c57,query,95,461.646
b90c0831,explore,22,86.518
b8992afd,query,134,487.110
b789f5de,explore,72,136.899
392a7586,explore,22,81.039
b79814ce,,10,
b8e1204d,query,69,386.034
b96b7476,query,76,476.734
b82e11a5,explore,22,59.816
37e3a30c,query,95,398.070
38f54dfb,query,17,424.367
b90cd7e2,explore,26,91.941
b8957973,explore,64,73.572
38c439eb,explore,233,62.274
39449c05,index,21,44.918
38d0b95b,query,36,346.788
b911e5ea,query,17,304.439
b60640cd,query,106,238.846
385b5150,explore,272,123.401
b58345a7,welcome,14,16.136
b94aa5fe,welcome,98,39.991
b60640cd,query,17,551.485
b6cccf57,explore,81,20.755
38dc90f7,query,80,410.872
b9108f1f,query,18,390.824
b9191707,explore,131,149.774
b8a7faed,query,204,362.536
b92cd41e,explore,152,128.593
b8abbf79,explore,31,129.949
389418ee,query,149,396.656
b87b055b,query,132,370.304
3806a641,explore,107,135.744
388bd213,query,17,357.856
b72f7391,query,138,419.841
3843fd1b,query,155,448.726
b8cc17a8,explore,67,114.573
b80decf6,query,137,375.794
38c439eb,welcome,36,35.718
b7d25d1e,welcome,31,31.869
393e1675,query,41,409.997
384dbf57,index,32,41.895
38239974,query,187,351.731
389d0f58,index,32,40.451
38f0bd8f,index,4,53.183
39049e06,query,102,357.511
3921f605,index,6,37.141
b7671954,explore,22,67.152
b6861f95,query,96,360.111
b8898150,,22,
36b0883c,welcome,10,33.018
37d0fd6b,index,4,67.669
38da6d20,query,51,366.636
38ba2b03,welcome,70,46.271
b8a8fcd0,welcome,50,20.433
3880ebfa,query,158,498.794
39196c18,query,20,413.310
b90cd7e2,query,62,312.296
38638071,query,17,323.154
38301008,query,179,347.384
b7d25d1e,query,102,435.280
b9192636,,16,
b6deebd2,query,46,366.495
b8b1151a,,50,
b8b67c57,explore,261,96.826
38bf736b,explore,103,86.245
36b6207b,explore,56,77.864
38b3b5f9,index,4,32.264
38aa4533,index,48,62.066
b911e5ea,query,64,374.519
3721779d,query,67,425.793
3871b0f2,query,102,532.991
b8133ba2,explore,111,6.682
38f03bfb,explore,248,144.829
b789f5de,query,19,360.087
3788f613,query,22,448.930
b61dd662,query,39,491.417
37e3a30c,welcome,7,39.616
b95443bb,query,17,357.382
367fc56b,explore,77,59.486
38d32b7b,,10,
37cc3efc,query,151,387.260
b6ddbe3a,index,37,37.045
b8898150,explore,171,37.633
38fd03b4,query,150,393.907
38de2e37,,111,
b881f398,query,39,337.675
3898ed9d,,50,
b8ae7201,query,48,432.984
389b3b04,welcome,7,29.527
b8b1151a,query,34,317.484
37a748c8,explore,99,103.385
38fd03b4,explore,194,107.356
3890426b,query,31,458.065
b8cacea4,query,185,330.071
b947c148,query,20,354.463
b8d04bf9,explore,589,213.227
b8eb2381,welcome,76,31.208
37d0fd6b,explore,37,112.848
b79814ce,index,10,37.502
388bd213,welcome,74,42.829
3887b730,welcome,75,38.908
38cbc9c4,,13,
b9101a89,query,55,440.328
b895c2d6,welcome,17,42.183
386ddfdd,query,38,428.860
b79751b9,explore,24,115.071
b91b0aa5,index,26,40.089
b903f1ba,,11,
38dc90f7,explore,278,109.581
39316be8,query,175,291.072
382dac59,query,17,371.050
386ddfdd,index,7,31.869
3809ca97,index,58,40.046
3981c566,query,46,365.634
37a748c8,query,90,455.779
b8767cf4,explore,22,204.356
b8a34d6b,explore,70,45.980
b6b9bbf2,explore,22,66.640
b61dd662,query,17,373.667
38741dd4,welcome,86,34.359
b89b6351,query,131,316.084
b9192636,query,138,407.575
3981c566,explore,127,49.069
34242078,query,76,363.403
b849685b,welcome,12,18.102
36fb9ac7,query,25,338.342
b887ef72,query,279,470.477
393e1675,explore,119,126.844
3981c566,welcome,10,37.746
b88c7d38,,245,
38863ecf,query,61,440.062
35212ec2,explore,38,85.415
37d81570,explore,412,126.083
389b888b,index,36,35.407
b7dbb5cc,query,54,471.648
b9064e03,query,17,372.772
3907bd4a,query,31,476.708
b74ab656,welcome,9,26.762
3701d6fe,query,64,453.432
b79751b9,welcome,87,38.567
b849685b,explore,22,95.098
b8cc8c8d,welcome,7,29.248
b90cd7e2,explore,346,109.601
386f3062,welcome,35,32.196
b85a4e19,explore,30,58.053
36fb9ac7,welcome,58,27.500
b8f6edd3,query,38,485.973
b546cbbc,index,9,69.711
b8ba40f8,,170,
38cf1081,query,388,388.645
38b437bc,query,17,400.409
39584cc9,query,17,436.575
390a70ad,,34,
b78700fd,query,17,377.575
b895c2d6,,15,
3941e8a2,query,56,440.014
b7c1635e,index,10,21.883
3811386a,query,17,346.291
b8992afd,query,210,364.861
383da34c,welcome,7,30.825
38860d51,query,57,356.055
3896f78b,,10,
b7fbf867,query,25,388.036
b8a9a15d,query,29,418.306
b7e3d502,explore,174,71.600
b881f398,query,149,369.290
37cc3efc,query,51,239.880
38983d99,explore,110,65.812
b85bbec7,index,12,58.545
b8e1204d,index,5,69.033
38c02024,explore,28,65.064
3883cda9,query,164,398.433
b8ca1285,,95,
b8a9a15d,explore,142,54.423
b747cf01,query,66,434.614
384ca141,welcome,7,18.435
38bf736b,,70,
b5cc32f9,explore,175,146.558
b8cc8c8d,explore,22,82.614
39316be8,welcome,51,38.148
38da6d20,explore,26,62.246
3981c566,query,60,264.956
387c1642,explore,32,84.795
3945c449,welcome,29,28.874
393ce80f,index,4,44.535
352e89f4,query,17,358.393
b7ab0001,query,29,291.744
3906bd28,query,17,346.514
b88a3b8d,explore,121,25.603
383b3d16,explore,97,142.691
b7ce9e6c,welcome,7,18.141
3644b520,explore,133,105.996
37edb843,query,56,334.431
376b816a,welcome,10,33.535
b8a9746b,explore,147,136.287
38863ecf,query,78,403.632
39676437,query,17,392.292
38c2f9f3,query,17,340.322
b94276da,explore,310,151.550
b74ab656,,36,
39118432,index,47,39.852
b8898150,explore,22,64.921
38c3555e,explore,107,154.148
38fce36c,query,17,350.364
b9192636,query,143,354.885
383d3e27,welcome,19,9.243
38e24149,explore,50,59.419
b8ddc9d6,explore,247,198.157
b84ed406,,75,
b87a3d54,query,25,473.791
b77b0f90,explore,260,178.335
b88ed6a2,welcome,7,28.313
382e0879,index,4,75.326
376b816a,query,35,263.364
38d6a39a,index,18,47.236
b7c1635e,,32,
39118432,explore,74,167.220
3704825f,explore,103,143.850
37d3e76b,,48,
b8992afd,query,154,417.320
390a70ad,query,49,319.323
b88043b2,query,17,416.998
39049e06,query,18,401.615
37d0fd6b,,83,
38f8755b,explore,22,161.848
b8d520d5,welcome,30,39.123
b7f018b2,query,107,391.981
b96b7476,query,146,414.213
39023344,welcome,7,25.083
3936d138,explore,80,84.530
3806ff7f,explore,25,145.634
3936d138,,78,
395289cf,query,18,458.657
b7594e21,query,17,353.942
384ca141,query,17,331.687
38741dd4,welcome,7,35.662
38209d7f,index,10,53.763
382eebcf,query,121,387.815
389b3b04,welcome,106,32.478
3827b8ad,,25,
38f8755b,index,56,45.058
389418ee,explore,64,41.842
38c2f9f3,welcome,72,36.974
3928a6c8,index,10,32.903
39626740,query,17,356.382
38f3a841,query,31,442.018
39316be8,query,82,385.606
b8379699,,17,
38aa4533,welcome,11,31.384
383f3e87,explore,112,55.406
388bd213,index,4,61.661
b81f8856,welcome,58,35.357
39217004,explore,22,100.786
b919aba9,query,24,396.522
b6b9bbf2,query,297,420.252
b89b6351,explore,172,110.026
37cc3efc,query,43,332.663
b789f5de,index,5,63.906
b8cc43f2,explore,167,30.574
36e7e141,index,4,40.142
38da6d20,query,125,431.079
b95f8e0c,,31,
b7ad8cfa,query,126,366.108
b7ad8cfa,query,38,318.872
38f0bd8f,query,17,297.059
b6997bba,query,17,368.500
39023344,explore,103,124.427
3701d6fe,query,122,357.633
392a7586,welcome,7,32.895
b546cbbc,explore,99,95.970
380a3b16,query,84,396.174
3713b2ac,query,106,423.537
380a8ee6,query,55,465.975
b6b9bbf2,query,232,312.727
37a748c8,welcome,12,50.764
384659b3,query,44,370.630
3959f160,explore,124,89.042
b8261dc3,explore,22,102.325
38cf1081,query,203,275.067
b6997bba,welcome,7,4.968
b8c3d269,index,4,47.941
39049e06,query,90,291.272
39118432,query,59,329.686
389d0f58,query,85,317.300
38f0bd8f,welcome,47,18.760
b807f47b,welcome,7,20.324
38638071,index,45,55.168
38c02024,explore,262,133.862
b87b055b,index,19,69.407
3941e8a2,welcome,28,34.186
b9120a49,welcome,23,18.555
b95443bb,query,19,410.246
b813b642,welcome,61,37.581
b72ec9aa,query,112,438.883
379b789b,welcome,13,19.378
b9081a90,query,312,485.028
38063370,welcome,7,36.237
b88144f3,explore,46,79.226
3870a5bf,index,16,65.830
38a7fa42,,26,
3945c449,welcome,7,23.264
39316be8,query,21,363.666
b85bbec7,explore,209,125.395
b90288f8,explore,28,81.180
b79005ea,query,162,410.098
b67cf4ff,explore,395,107.299
37edb843,explore,85,133.959
b90a8e1c,,57,
b8c922ef,query,38,365.738
387f34dd,query,34,335.735
b6922299,query,154,345.442
b95443bb,welcome,7,30.371
b8a21ebf,welcome,33,23.992
b7cfc0e3,query,29,465.582
38130fc5,query,157,475.044
37efae52,explore,26,43.897
b8cb2383,welcome,39,21.989
b89ac8ef,query,138,425.494
b6deebd2,welcome,41,24.513
38da6d20,welcome,7,26.628
37efae52,query,73,416.895
389b3b04,index,16,81.215
3809ca97,explore,111,66.122
b8a7faed,welcome,25,44.044
b833f56b,explore,184,70.443
380a3b16,explore,89,79.423
3896f78b,,45,
3968688e,query,102,369.130
3809ca97,,103,
b8c6f1f5,query,38,454.982
386ddfdd,query,32,384.027
b919aba9,explore,22,164.243
37d0fd6b,explore,49,98.611
b8133ba2,,57,
b7594e21,query,201,375.270
3806a641,query,17,418.021
36b0883c,query,102,335.365
b7f018b2,index,9,49.816
b7ad8cfa,explore,34,127.004
38209d7f,welcome,72,29.959
b7c1635e,explore,133,84.227
b7671954,explore,34,111.483
38a9678f,welcome,48,27.865
389b3b04,index,26,44.684
38c439eb,,118,
393e1675,explore,22,118.710
b910f550,,10,
b8ae7201,explore,22,118.021
3968688e,,65,
b89fc1e1,welcome,7,25.188
3701d6fe,query,95,343.548
b912d702,query,43,460.629
b9064e03,welcome,12,30.335
b90288f8,explore,152,121.113
b8c922ef,welcome,23,40.218
392b259d,welcome,7,28.512
b8957973,query,17,448.503
36b6207b,query,89,301.040
b91b0aa5,explore,74,155.479
38c2f9f3,,37,
3825d553,explore,26,213.929
3883cda9,explore,77,198.517
38641006,explore,23,85.110
37b01d54,explore,33,82.614
3959f160,query,244,415.027
b8ddc9d6,query,114,274.846
b88b86c9,query,216,461.129
b88a3b8d,index,27,52.739
b7a004f7,query,45,308.328
b95f8e0c,explore,316,130.724
38955a40,query,61,379.171
38027d89,query,48,304.387
b881f398,index,41,46.884
b8ba40f8,index,4,81.406
b8c922ef,explore,91,81.828
